RPID523,MRKNC,MR Knee w/wo,MR Knee w and wo IV Contrast,RID10312|RID13060|0|RID2638|0|0|0|0|0|0|0|0|0|RID2743|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID524,MRKNE,MR Knee w,MR Knee w IV Contrast,RID10312|RID13060|0|RID2638|0|0|0|0|0|0|0|0|0|RID2743|0|0|0|0|0|0|RID28769|0|0|0|0|0|
RPID525,MRSHU,MR Shoulder wo,MR Shoulder wo IV Contrast,RID10312|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|RID1852|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID526,MRSHC,MR Shoulder w/wo,MR Shoulder w and wo IV Contrast,RID10312|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|RID1852|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID527,MRSHE,MR Shoulder w,MR Shoulder w IV Contrast,RID10312|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|RID1852|0|0|0|0|0|0|RID28769|0|0|0|0|0|
RPID528,MRWRU,MR Wrist wo,MR Wrist wo IV Contrast,RID10312|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|RID2177|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID529,MRWRC,MR Wrist w/wo,MR Wrist w and wo IV Contrast,RID10312|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|RID2177|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID530,MRWRE,MR Wrist w,MR Wrist w IV Contrast,RID10312|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|RID2177|0|0|0|0|0|0|RID28769|0|0|0|0|0|
RPID531,MRPLU,MR Pelv wo,MR Pelvis wo IV Contrast,RID10312|RID13060|0|RID2507|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID532,MRPLCCL,MR Pelv Rec Coil w/wo,MR Pelvis Rectal Coil w and wo IV Contrast,RID10312|RID13060|0|RID2507|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|RID10809|RID28771|0|0|0|0|0|
RPID533,MRPLECL,MR Pelv Rec Coil w,MR Pelvis Rectal Coil w IV Contrast,RID10312|RID13060|0|RID2507|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|RID10809|RID28769|0|0|0|0|0|
RPID534,MRPLE,MR Pelv w,MR Pelvis w IV Contrast,RID10312|RID13060|0|RID2507|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|RID28769|0|0|0|0|0|
RPID536,MRPLUURCL,MR Pelv Urethra Vag Coil wo,MR Pelvis Urethra Vaginal Coil wo IV Contrast,RID10312|RID13060|0|RID2507|0|0|0|0|0|0|0|0|0|RID34890|0|0|0|0|0|RID38596|RID28768|0|0|0|0|0|
RPID541,MRLSU,MR L-Spine wo,MR Lumbar Spine wo IV Contrast,RID10312|RID13060|0|RID34573|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID542,MRTSU,MR T-Spine wo,MR Thoracic Spine wo IV Contrast,RID10312|RID13060|0|RID28677|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID543,MRTHU,MR Thigh wo,MR Thigh wo IV Contrast,RID10312|RID13060|0|RID2638|0|0|0|0|0|0|0|0|0|RID2660|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID544,MRTSC,MR T-Spine w/wo,MR Thoracic Spine w and wo IV Contrast,RID10312|RID13060|0|RID28677|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID545,MRTSE,MR T-Spine w,MR Thoracic Spine w IV Contrast,RID10312|RID13060|0|RID28677|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|RID28769|0|0|0|0|0|
RPID546,MRTJU,MR TMJ wo,MR TMJ wo IV Contrast,RID10312|RID13060|0|RID9080|0|0|0|0|0|0|0|0|0|RID9779|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID547,MRTJC,MR TMJ w/wo,MR TMJ w and wo IV Contrast,RID10312|RID13060|0|RID9080|0|0|0|0|0|0|0|0|0|RID9779|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID548,MRUEE,MR Arm w,MR Upper Extremity w IV Contrast,RID10312|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|RID28769|0|0|0|0|0|
RPID549,MRUECJT,MR Arm Joint w/wo,MR Upper Extremity Joint w and wo IV Contrast,RID10312|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|RID6122|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID550,MRUEAR,MR Arm Arthrogram,MR Upper Extremity Arthrogram,RID10312|RID13060|0|RID1850|0|0|0|0|RID10373|0|0|0|0|RID6122|0|0|0|0|0|0|0|0|0|0|0|0|
RPID551,MRHUU,MR Upper Arm wo,MR Upper Arm wo IV Contrast,RID10312|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|RID1971|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID552,MRUEU,MR Arm wo,MR Upper Extremity wo IV Contrast,RID10312|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID553,MRUEUJT,MR Arm Joint wo,MR Upper Extremity Joint wo IV Contrast,RID10312|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|RID6122|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID554,MRABUA,MR Abd Angio wo,MR Abdomen Angio wo IV Contrast,RID10312|RID13060|0|RID56|0|0|0|0|RID10371|0|0|0|0|0|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID557,MRCHUA,MR Chest Angio wo,MR Chest Angio wo IV Contrast,RID10312|RID13060|0|RID1243|0|0|0|0|RID10371|0|0|0|0|0|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID559,MRLEUA,MR Leg Angio wo,MR Lower Extremity Angio wo IV Contrast,RID10312|RID13060|0|RID2638|0|0|0|0|RID10371|0|0|0|0|0|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID561,MRNKEA,MR Neck Angio w,MR Neck Angio w IV Contrast,RID10312|RID13060|0|RID7488|0|0|0|0|RID10371|0|0|0|0|0|0|0|0|0|0|0|RID28769|0|0|0|0|0|
RPID563,MRLEC,MR Leg w/wo,MR Lower Extremity w and wo IV Contrast,RID10312|RID13060|0|RID2638|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID564,MRLEEJT,MR Leg Joint w,MR Lower Extremity Joint w IV Contrast,RID10312|RID13060|0|RID2638|0|0|0|0|0|0|0|0|0|RID6122|0|0|0|0|0|0|RID28769|0|0|0|0|0|
RPID566,MRPLC,MR Pelv w/wo,MR Pelvis w and wo IV Contrast,RID10312|RID13060|0|RID2507|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID567,MRUEC,MR Arm w/wo,MR Upper Extremity w and wo IV Contrast,RID10312|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID568,MRUEEJT,MR Arm Joint w,MR Upper Extremity Joint w IV Contrast,RID10312|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|RID6122|0|0|0|0|0|0|RID28769|0|0|0|0|0|
RPID570,MRSPCA,MR Spine Angio w/wo,MR Spine Angio w and wo IV Contrast,RID10312|RID13060|0|RID7741|0|0|0|0|RID10371|0|0|0|0|0|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID572,MRBRCB,MR Breast w/wo Bilat,MR Breast w and wo IV Contrast Bilateral,RID10312|RID13060|0|RID28749|0|0|0|0|0|0|0|0|0|0|0|RID5771|0|0|0|0|RID28771|0|0|0|0|0|
RPID574,MRBMC,MR Bone Marrow w/wo,MR Bone Marrow w and wo IV Contrast,RID10312|RID13060|0|RID13197|0|0|0|0|0|0|0|0|0|RID38594|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID577,MRBREB,MR Breast w Bilat,MR Breast w IV Contrast Bilateral,RID10312|RID13060|0|RID28749|0|0|0|0|0|0|0|0|0|0|0|RID5771|0|0|0|0|RID28769|0|0|0|0|0|
RPID579,MRBRT,MR Breast Unilat,MR Breast Unilateral,RID10312|RID13060|0|RID28749|0|0|0|0|0|0|0|0|0|0|0|RID38593|0|0|0|0|0|0|0|0|0|0|
RPID581,MRHRVEFL,MR Heart Velocity Flow,MR Heart Velocity Flow,RID10312|RID13060|0|RID1243|0|0|0|0|0|0|0|0|0|0|0|0|RID28700|RID13035|0|0|0|0|0|0|0|0|
RPID590,MRXXGMA,MR Guide Marker,MR Guidance Marker Placement,RID10312|RID13060|0|0|0|0|0|0|RID35732|0|0|0|0|0|0|0|RID38597|0|0|0|0|0|0|0|0|0|
RPID593,MRHDUP,MR Head wo Peds,MR Head wo IV Contrast Pediatric,RID10312|RID13060|RID34492|RID9080|0|0|0|0|0|0|0|0|0|RID6434|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID594,MRXXBXS,MR Bx Specimen,MR Biopsy Specimen,RID10312|RID13060|0|0|0|0|0|0|0|0|0|0|0|RID38777|0|0|0|0|0|0|0|0|0|0|0|0|
RPID595,MRXXSP,MR Spectro,MR Spectroscopy,RID10312|RID13060|0|0|0|0|0|0|RID10377|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
RPID597,MRBRCT,MR Breast w/wo Unilat,MR Breast w and wo IV Contrast Unilateral,RID10312|RID13060|0|RID28749|0|0|0|0|0|0|0|0|0|0|0|RID38593|0|0|0|0|RID28771|0|0|0|0|0|
RPID645,MRAPENC,MR Abd/Pelv Enterography w/wo,MR Abdomen/Pelvis Enterography w and wo IV Contrast,RID10312|RID13060|0|RID56|RID2507|0|0|0|RID28549|0|0|0|0|0|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID772,MRBPC,MR Brachial Plexus w/wo,MR Brachial Plexus w and wo IV Contrast,RID10312|RID13060|0|RID1243|0|0|0|0|0|0|0|0|0|RID7202|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID802,MRBRUB,MR Breast wo Bilat,MR Breast wo IV Contrast Bilateral,RID10312|RID13060|0|RID28749|0|0|0|0|0|0|0|0|0|0|0|RID5771|0|0|0|0|RID28768|0|0|0|0|0|
RPID803,MRBRUT,MR Breast wo Unilat,MR Breast wo IV Contrast Unilateral,RID10312|RID13060|0|RID28749|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID808,MRCFC,MR Calf w/wo,MR Calf w and wo IV contrast,RID10312|RID13060|0|RID2638|0|0|0|0|0|0|0|0|0|RID38595|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID813,MRFIE,MR Finger w,MR Finger w IV Contrast,RID10312|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|RID2391|0|0|0|0|0|0|RID28769|0|0|0|0|0|
RPID814,MRFIC,MR Finger w/wo,MR Finger w and wo IV Contrast,RID10312|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|RID2391|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID815,MRFTC,MR Foot w/wo,MR Foot w and wo IV Contrast,RID10312|RID13060|0|RID2638|0|0|0|0|0|0|0|0|0|RID28829|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID816,MRHNE,MR Hand w,MR Hand w IV Contrast,RID10312|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|RID2318|0|0|0|0|0|0|RID28769|0|0|0|0|0|
RPID817,MRHNC,MR Hand w/wo,MR Hand w and wo IV Contrast,RID10312|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|RID2318|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID827,MRTHC,MR Thigh w/wo,MR Thigh w and wo IV Contrast,RID10312|RID13060|0|RID2638|0|0|0|0|0|0|0|0|0|RID2660|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID833,MRSPUA,MR Spine Angio,MR Spine Angio wo IV Contrast,RID10312|RID13060|0|RID7741|0|0|0|0|RID10371|0|0|0|0|0|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID835,MRSRC,MR Source Images,MR Source Images,RID10312|RID13060|0|RID9080|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
RPID888,CTLEE,CT Leg w,CT Lower Extremity w IV Contrast,RID10321|RID13060|0|RID2638|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|RID28769|0|0|0|0|0|
RPID912,CTLEU,CT Leg wo,CT Lower Extremity wo IV Contrast,RID10321|RID13060|0|RID2638|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID913,CTLEC,CT Leg w/wo,CT Lower Extremity w and wo IV Contrast,RID10321|RID13060|0|RID2638|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID926,CTLEULL,CT Leg wo Leg Length,CT Lower Extremity wo IV Contrast Leg Length,RID10321|RID13060|0|RID2638|0|0|0|0|RID35773|0|0|0|0|0|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID979,CTHRUCS,CT Heart wo Calcium Scoring,CT Heart wo IV Contrast Calcium Scoring,RID10321|RID13060|0|RID1243|0|0|0|0|0|0|0|0|0|RID1385|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID1018,,CT UE Angio w/wo,CT Upper Extremity Angio w and wo IV Contrast,RID10321|RID13060|0|RID1850|0|0|0|0|RID10371|0|0|0|0|0|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID1169,CTTMURD,CT Temporal Bone wo by Recon,CT Temporal Bone wo IV Contrast by Reconstruction,RID10321|RID13060|0|RID9080|0|0|0|0|RID28665|0|0|0|0|RID9361|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID1278,CTPLU3D,CT Pelv wo 3D,CT Pelvis wo  IV Contrast Post Processing,RID10321|RID13060|0|RID2507|0|0|0|0|RID36017|0|0|0|0|0|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID1445,CTCHU3D,CT Chest wo 3D,CT Chest wo IV Contrast Post Processing,RID10321|RID13060|0|RID1243|0|0|0|0|RID36017|0|0|0|0|0|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID1585,MRHRC,MR Heart w/wo,MR Heart w and wo IV Contrast,RID10312|RID13060|0|RID1243|0|0|0|0|0|0|0|0|0|RID1385|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID1586,MRHRU,MR Heart wo,MR Heart wo IV Contrast,RID10312|RID13060|0|RID1243|0|0|0|0|0|0|0|0|0|RID1385|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID1601,MRHDIACE,MR Head IAC w,MR Head IAC w IV Contrast,RID10312|RID13060|0|RID9080|0|0|0|0|0|0|0|0|0|RID9392|0|0|0|0|0|0|RID28769|0|0|0|0|0|
RPID1602,MRHDIACU,MR Head IAC wo,MR Head IAC wo IV Contrast,RID10312|RID13060|0|RID9080|0|0|0|0|0|0|0|0|0|RID9392|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID1603,MRHDIACC,MR Head IAC w/wo,MR Head IAC w and wo IV Contrast,RID10312|RID13060|0|RID9080|0|0|0|0|0|0|0|0|0|RID9392|0|0|0|0|0|0|RID28771|0|0|0|0|0|
RPID1658,MRHDVSU,MR Head Vein wo,MR Head Veins wo IV Contrast,RID10312|RID13060|0|RID9080|0|0|0|0|RID10379|0|0|0|0|RID6434|0|0|0|0|0|0|RID28768|0|0|0|0|0|
RPID1929,USAB,US Abd,US Abdomen,RID10326|RID13060|0|RID56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
RPID1930,USABL,US Abd Ltd,US Abdomen Limited,RID10326|RID13060|0|RID56|0|0|0|0|RID5684|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
RPID1933,USCHAX,US Chest Axilla,US Chest Axilla,RID10326|RID13060|0|RID1243|0|0|0|0|0|0|0|0|0|RID2470|0|0|0|0|0|0|0|0|0|0|0|0|
RPID1934,USBR,US Breast,US Breast,RID10326|RID13060|0|RID28749|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
RPID1936,USCH,US Chest,US Chest,RID10326|RID13060|0|RID1243|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
RPID1944,USPGF,US Preg F/U,US Pregnancy Follow Up,RID10326|RID13060|0|RID2507|0|0|0|0|0|0|0|0|0|RID39222|0|0|RID4941|RID35965|0|0|0|0|0|0|0|0|
RPID1945,USPG14,US Preg 2nd/3rd Tri,US Pregnancy 2nd/3rd Trimester,RID10326|RID13060|0|RID2507|0|0|0|0|0|0|0|RID39335|0|RID39222|0|0|RID4941|0|0|0|0|0|0|0|0|0|
RPID1946,USPG14AD,US Preg 2nd/3rd Tri Add,US Pregnancy 2nd/3rd Trimester Additional,RID10326|RID13060|0|RID2507|0|0|0|0|0|0|0|RID39335|0|RID39555|0|0|RID4941|0|0|0|0|0|0|0|0|0|
RPID1947,USPGTATV,US Preg 1st Tri TA TV,US Pregnancy 1st Trimester Transabdominal Transvaginal,RID10326|RID13060|0|RID2507|0|0|0|0|0|0|0|RID39336|0|RID39222|0|0|RID4941|0|0|0|0|0|0|0|0|0|
RPID1948,USPGAD,US Preg 1st Tri Add,US Pregnancy 1st Trimester Additional,RID10326|RID13060|0|RID2507|0|0|0|0|0|0|0|RID39336|0|RID39555|0|0|RID4941|0|0|0|0|0|0|0|0|0|
RPID1949,USPGL,US Preg Ltd,US Pregnancy Limited,RID10326|RID13060|0|RID2507|0|0|0|0|RID5684|0|0|0|0|RID39222|0|0|RID4941|0|0|0|0|0|0|0|0|0|
RPID1950,USPGTV,US Preg TV,US Pregnancy Transvaginal,RID10326|RID13060|0|RID2507|0|0|0|0|0|0|0|0|0|RID39222|0|0|RID4941|0|0|RID39543|0|0|0|0|0|0|
RPID1951,USPL,US Pelv,US Pelvis,RID10326|RID13060|0|RID2507|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
RPID1952,USPLL,US Pelv Ltd,US Pelvis Limited,RID10326|RID13060|0|RID2507|0|0|0|0|RID5684|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
RPID1955,USSC,US Scrotum,US Scrotum,RID10326|RID13060|0|RID2507|0|0|0|0|0|0|0|0|0|RID365|0|0|0|0|0|0|0|0|0|0|0|0|
RPID1957,USPLTV,US Pelv TV,US Pelvis Transvaginal,RID10326|RID13060|0|RID2507|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|RID39543|0|0|0|0|0|0|
RPID1969,USPLPX,US Pelv Appendix,US Pelvis Appendix,RID10326|RID13060|0|RID2507|0|0|0|0|0|0|0|0|0|RID168|0|0|0|0|0|0|0|0|0|0|0|0|
RPID1975,USPLBL,US Pelv Bladder,US Pelvis Bladder,RID10326|RID13060|0|RID2507|0|0|0|0|0|0|0|0|0|RID237|0|0|0|0|0|0|0|0|0|0|0|0|
RPID1977,USBRB,US Breast Bilat,US Breast Bilateral,RID10326|RID13060|0|RID28749|0|0|0|0|0|0|0|0|0|0|0|RID5771|0|0|0|0|0|0|0|0|0|0|
RPID1979,USBRL,US Breast Left,US Breast Left,RID10326|RID13060|0|RID28749|0|0|0|0|0|0|0|0|0|0|0|RID5824|0|0|0|0|0|0|0|0|0|0|
RPID1981,USBRR,US Breast Right,US Breast Right,RID10326|RID13060|0|RID28749|0|0|0|0|0|0|0|0|0|0|0|RID5825|0|0|0|0|0|0|0|0|0|0|
RPID1986,USGB,US Gallbladder,US Gallbladder,RID10326|RID13060|0|RID56|0|0|0|0|0|0|0|0|0|RID187|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2007,USTY,US Thyroid,US Thyroid,RID10326|RID13060|0|RID7488|0|0|0|0|0|0|0|0|0|RID7578|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2022,USPRTR,US Prostate Transrectal,US Prostate Transrectal,RID10326|RID13060|0|RID2507|0|0|0|0|0|0|0|0|0|RID343|0|0|0|0|0|RID39542|0|0|0|0|0|0|
RPID2088,USXXOP,US Intraop,US Intraoperative,RID10326|RID13060|0|0|0|0|0|0|RID39334|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2142,USRE,US Retro,US Retroperitoneum,RID10326|RID13060|0|0|0|0|0|0|0|0|0|0|0|RID431|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2143,USREL,US Retro Ltd,US Retroperitoneum Limited,RID10326|RID13060|0|0|0|0|0|0|RID5684|0|0|0|0|RID431|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2166,USPNDOL,US Penis Doppler Ltd,US Penis Doppler Limited,RID10326|RID13060|0|RID2507|0|0|0|0|RID5684|0|0|0|0|RID362|0|0|0|0|0|RID10375|0|0|0|0|0|0|
RPID2183,USABLPS,US Abd Ltd Pancreas,US Abdomen Limited Pancreas,RID10326|RID13060|0|RID56|0|0|0|0|RID5684|0|0|0|0|RID170|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2194,USNDG,US Needle with Guide,US Guidance for Needle Placement,RID10326|RID13060|0|0|0|0|0|0|RID35732|0|0|0|0|0|0|0|RID35816|0|0|0|0|0|0|0|0|0|
RPID2200,USABDO,US Abd Doppler,US Abdomen Doppler,RID10326|RID13060|0|RID56|0|0|0|0|0|0|0|0|0|RID39545|0|0|0|0|0|RID10375|0|0|0|0|0|0|
RPID2201,USABDOL,US Abd Doppler Ltd,US Abdomen Doppler Limited,RID10326|RID13060|0|RID56|0|0|0|0|RID5684|0|0|0|0|RID39545|0|0|0|0|0|RID10375|0|0|0|0|0|0|
RPID2202,USABLSN,US Abd Ltd Spleen,US Abdomen Limited Spleen,RID10326|RID13060|0|RID56|0|0|0|0|RID5684|0|0|0|0|RID86|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2214,USUESQ,US Arm Soft Tissue,US Upper Extremity Soft Tissue,RID10326|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|RID11185|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2217,USOPG,US Intraop Guide,US Intraoperative Guidance,RID10326|RID13060|0|0|0|0|0|0|RID35732|RID39334|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2241,USLESQ,US Leg Soft Tissue,US Lower Extremity Soft Tissue,RID10326|RID13060|0|RID2638|0|0|0|0|0|0|0|0|0|RID11185|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2242,USHDNKSQ,US Head Neck Soft Tissue,US Head Neck Soft Tissue,RID10326|RID13060|0|RID9080|RID7488|0|0|0|0|0|0|0|0|RID11185|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2243,USNKPD,US Neck Parotid,US Neck Parotid,RID10326|RID13060|0|RID7488|0|0|0|0|0|0|0|0|0|RID28744|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2245,USPLOVTO,US Pelvis Ovary Torsion,US Pelvis Ovary Torsion,RID10326|RID13060|0|RID2507|0|0|0|0|0|0|0|0|0|RID290|0|0|RID4813|0|0|0|0|0|0|0|0|0|
RPID2247,USNKPT,US Neck Parathyroid,US Neck Parathyroid,RID10326|RID13060|0|RID7488|0|0|0|0|0|0|0|0|0|RID7587|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2249,USSCTSTO,US Scrotum Tst Torsion,US Scrotum Testicular Torsion,RID10326|RID13060|0|RID2507|0|0|0|0|0|0|0|0|0|RID365|0|0|RID4813|0|0|0|0|0|0|0|0|0|
RPID2496,XRACJTB,XR AC Joints Bilat,XR Acromioclavicular Joints Bilateral,RID10345|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|RID1895|0|RID5771|0|0|0|0|0|0|0|0|0|0|
RPID2497,XRAK2V,XR Ankle 2V,XR Ankle 2 Views,RID10345|RID13060|0|RID2638|0|0|0|0|RID43403|0|0|0|0|RID28545|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2502,XRCH1V,XR Chest 1V,XR Chest 1 View,RID10345|RID13060|0|RID1243|0|0|0|0|RID43399|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2503,XRCH2V,XR Chest 2V,XR Chest 2 Views,RID10345|RID13060|0|RID1243|0|0|0|0|RID43403|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2504,XRCH4+V,XR Chest 4+V,XR Chest 4+ Views,RID10345|RID13060|0|RID1243|0|0|0|0|RID43407|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2509,XRCV,XR Clavicle,XR Clavicle,RID10345|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|RID1854|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2510,XRCS23V,XR C-Spine 2-3V,XR Cervical Spine 2-3 Views,RID10345|RID13060|0|RID34571|0|0|0|0|RID43401|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2511,XRCS45V,XR C-Spine 4-5V,XR Cervical Spine 4-5 Views,RID10345|RID13060|0|RID34571|0|0|0|0|RID43407|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2512,XRCSFLEX,XR C-Spine 2-3V+Flex/Ext,XR Cervical Spine 2-3 Views With Flexion Extension,RID10345|RID13060|0|RID34571|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|RID43590|RID43589|0|0|
RPID2513,XRWRNV,XR Wrist Navicular,XR Wrist Navicular,RID10345|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|RID2177|0|0|0|0|0|0|0|0|RID50122|0|0|0|
RPID2516,XREL3+V,XR Elbow 3+V,XR Elbow 3+ Views,RID10345|RID13060|0|RID1850|0|0|0|0|RID43405|0|0|0|0|RID2010|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2523,XRFE2V,XR Femur 2V,XR Femur 2 Views,RID10345|RID13060|0|RID2638|0|0|0|0|RID43403|0|0|0|0|RID2662|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2525,XRFI,XR Fingers,XR Fingers,RID10345|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|RID2391|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2531,XRFT3V,XR Foot 3+V,XR Foot 3+ Views,RID10345|RID13060|0|RID2638|0|0|0|0|RID43405|0|0|0|0|RID28829|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2533,XRCL,XR Calcaneus 2V,XR Calcaneus 2 Views,RID10345|RID13060|0|RID2638|0|0|0|0|0|0|0|0|0|RID2959|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2537,XRHPOP,XR Hip Intraop,XR Hip Intraoperative,RID10345|RID13060|0|RID2638|0|0|0|0|0|0|0|0|0|RID2639|0|RID38593|0|0|0|0|0|0|0|0|0|0|
RPID2540,XRHU,XR Humerus,XR Humerus,RID10345|RID13060|0|RID1850|0|0|0|0|0|0|0|0|0|RID1971|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2544,XRHN3V,XR Hand 3+V,XR Hand 3+ Views,RID10345|RID13060|0|RID1850|0|0|0|0|RID43405|0|0|0|0|RID2318|0|0|0|0|0|0|0|0|0|0|0|0|
RPID2546,XRKN12V,XR Knee 1-2V,XR Knee 1-2 Views,RID10345|RID13060|0|RID2638|0|0|0|0|RID43400|0|0|0|0|RID2743|0|0|0|0|0|0|0|0|0|0|0|0|
